DataTime           	dB(A)	16	20	25	31.5	40	50	63	80	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000	10000	12500	16000	20000
2021/11/28 15:17:29	88.7	-8.0	-4.0	6.9	10.5	9.6	21.9	16.8	25.3	24.9	25.4	25.7	36.0	44.4	57.0	60.6	62.4	63.5	64.6	69.1	71.7	75.8	78.1	75.3	77.1	74.8	77.5	79.7	83.3	78.2	65.2	59.9	49.5
2021/11/28 15:17:30	89.0	-6.4	-0.8	6.2	10.4	11.2	22.4	24.9	21.2	24.7	26.9	26.1	37.4	47.5	59.0	62.0	63.0	64.1	65.2	68.9	73.0	74.8	75.2	75.5	78.0	74.7	77.1	79.5	83.8	78.8	65.7	59.9	49.8
2021/11/28 15:17:31	88.1	-8.1	-4.5	0.6	3.5	10.2	23.6	26.6	26.1	24.3	25.8	25.0	37.0	48.5	58.1	60.7	64.3	63.9	65.8	69.3	73.4	75.6	74.4	75.4	76.9	74.2	77.4	79.4	84.2	79.0	66.0	60.2	49.7
2021/11/28 15:17:32	88.2	-12.9	-5.2	0.8	6.0	9.4	22.1	20.9	26.1	24.5	25.2	24.7	36.4	47.3	57.9	61.8	62.5	63.9	64.2	68.7	71.3	75.4	74.7	75.3	77.1	74.1	76.8	79.3	83.2	78.4	65.7	59.9	49.5
2021/11/28 15:17:33	88.3	-8.5	-2.9	4.3	7.4	8.7	21.4	13.8	27.8	25.4	26.4	26.3	35.3	44.2	56.7	60.6	61.6	63.1	63.5	68.5	71.5	73.7	72.9	74.9	76.9	74.1	77.2	79.5	83.0	78.3	65.1	59.7	49.3
2021/11/28 15:17:34	88.7	-7.8	-8.3	1.9	5.5	9.3	22.1	16.5	27.6	25.1	23.6	25.6	37.4	47.2	58.8	61.7	62.7	63.9	65.0	68.6	71.6	73.9	72.8	74.6	76.9	74.2	76.6	79.4	83.6	78.4	65.7	59.4	49.6
2021/11/28 15:17:35	87.6	-8.7	-4.6	-0.5	1.6	8.7	23.1	22.9	26.4	25.1	24.1	25.6	36.8	48.4	58.0	61.0	63.3	63.2	65.2	69.0	71.4	74.8	74.3	76.0	77.3	74.1	77.2	79.4	83.7	78.6	65.7	60.0	49.5
2021/11/28 15:17:36	87.6	-11.3	-6.5	-0.5	1.9	7.8	21.2	20.1	23.2	24.6	25.4	25.5	35.5	47.0	57.8	61.5	62.1	63.7	64.9	69.6	71.4	73.9	73.8	75.9	77.3	74.1	76.6	79.5	83.4	78.2	65.6	59.4	49.4
2021/11/28 15:17:37	89.1	-9.7	-8.1	-4.2	2.1	6.8	22.1	13.6	24.7	24.3	24.2	25.3	36.2	44.3	56.7	60.9	61.7	63.2	64.1	68.0	70.8	73.5	73.7	75.0	77.1	74.1	77.4	79.5	83.6	78.2	65.0	59.8	49.4
2021/11/28 15:17:38	89.0	-6.9	-2.1	0.9	2.8	7.9	21.7	15.9	23.2	24.9	23.4	25.4	37.4	47.0	58.8	61.9	62.6	63.8	65.0	68.2	72.2	74.1	73.4	75.1	77.3	74.4	76.8	79.3	83.6	79.0	65.6	59.7	49.3
2021/11/28 15:17:39	88.3	-5.2	-5.1	2.7	3.5	8.3	21.4	26.3	30.3	24.7	27.0	28.1	37.5	48.7	58.2	61.0	63.6	63.5	65.3	69.4	73.3	75.3	75.0	75.3	77.0	74.2	77.5	79.6	84.0	78.8	65.8	60.1	49.6
2021/11/28 15:17:40	87.5	-7.3	5.7	14.4	12.1	9.1	22.7	22.5	28.9	23.9	22.8	24.7	36.2	47.2	58.3	61.7	62.4	63.9	64.3	69.4	72.5	75.7	77.1	75.5	77.4	74.4	77.1	79.4	83.6	78.4	65.6	59.9	49.5
2021/11/28 15:17:41	88.6	-1.4	2.0	8.2	7.8	9.2	20.7	17.9	20.9	21.1	22.4	25.8	36.1	44.7	57.0	60.8	62.0	63.4	64.3	69.2	71.3	74.6	73.1	75.1	77.3	74.4	78.1	79.8	83.4	78.2	65.2	59.8	49.3
2021/11/28 15:17:42	88.5	-3.0	1.3	2.2	0.8	7.1	21.2	19.3	20.7	23.6	22.9	26.3	37.2	47.3	59.1	61.9	62.8	64.5	64.5	68.3	72.1	74.5	73.6	74.4	76.8	74.4	76.9	79.5	83.6	78.4	65.3	59.8	49.5
2021/11/28 15:17:43	87.7	-8.0	-6.8	-0.2	2.2	9.9	21.8	16.2	20.2	23.9	23.2	24.3	37.1	48.8	58.3	60.8	63.4	63.3	64.9	69.0	72.1	74.5	73.9	74.7	77.0	74.1	76.8	79.2	83.5	79.1	65.9	60.1	49.7
2021/11/28 15:17:44	87.8	-10.1	-3.4	3.9	3.4	7.2	18.6	21.2	22.6	22.2	24.9	23.7	40.9	50.7	61.0	62.3	63.7	63.1	64.4	69.2	70.0	73.4	72.7	74.9	76.7	73.7	77.1	79.3	83.4	77.8	65.1	59.5	49.4
2021/11/28 15:17:45	87.9	-8.1	-5.7	-0.3	3.1	7.5	19.6	17.5	22.3	24.2	25.7	23.8	41.0	50.0	61.1	62.7	62.1	64.7	65.2	68.2	70.4	73.4	73.0	74.8	77.2	73.3	77.0	79.6	83.0	77.8	64.9	59.6	49.3
2021/11/28 15:17:46	87.5	-9.2	-5.1	0.0	3.6	9.9	22.3	26.4	27.8	27.5	26.5	25.5	42.3	51.7	61.0	62.0	63.0	63.5	64.6	68.7	70.6	73.3	72.5	73.8	76.3	73.0	76.5	78.8	83.0	77.7	64.9	59.5	49.4
2021/11/28 15:17:47	86.9	-4.4	1.9	8.1	9.3	11.6	22.6	28.6	28.4	26.0	25.1	25.4	41.8	49.9	59.9	62.7	63.5	63.3	65.0	68.8	70.0	73.0	71.9	74.2	76.8	73.2	76.7	78.8	83.0	77.5	64.9	59.3	49.2
2021/11/28 15:17:48	88.0	-2.3	1.1	6.0	8.9	16.1	22.0	28.3	41.0	31.0	36.2	28.0	38.8	50.8	60.8	61.4	63.4	63.6	63.7	69.0	70.8	73.3	72.8	74.2	76.6	73.6	76.5	78.6	83.3	77.5	64.8	59.4	49.4
2021/11/28 15:17:49	88.2	-1.6	1.0	6.5	5.1	11.1	23.4	27.7	29.3	23.9	23.7	26.3	39.7	49.4	60.0	60.8	62.9	64.2	64.0	69.0	71.1	76.1	78.2	74.1	76.5	73.6	76.3	78.8	83.5	78.2	65.1	59.4	49.4
2021/11/28 15:17:50	87.8	1.5	8.9	15.4	13.8	12.8	24.4	21.7	35.3	28.3	36.9	31.7	41.2	51.1	57.9	60.0	63.4	62.8	63.5	68.1	71.7	74.3	75.7	74.8	76.6	73.9	76.6	79.1	83.2	77.8	64.8	59.9	49.5
2021/11/28 15:17:51	88.4	-0.8	3.9	10.1	9.4	17.7	27.0	29.8	24.7	24.7	21.8	25.9	39.2	49.6	59.8	60.9	62.7	63.4	64.7	68.6	72.3	74.3	73.1	74.6	77.1	73.6	76.9	79.3	83.4	77.9	65.1	59.8	49.4
2021/11/28 15:17:52	87.4	2.8	7.5	13.3	15.0	21.7	29.4	33.5	34.8	29.6	26.5	27.3	39.4	49.9	61.4	62.3	61.4	63.5	63.2	68.5	71.0	73.1	72.7	74.2	76.4	72.9	75.5	78.4	83.0	77.6	64.8	59.5	49.7
2021/11/28 15:17:53	86.8	1.6	2.1	8.2	7.4	11.8	21.7	20.2	23.1	27.5	26.2	29.5	38.7	49.0	58.6	61.3	61.0	62.0	64.4	68.4	70.8	73.0	72.0	73.5	75.6	72.8	75.8	78.6	83.1	77.5	64.9	59.6	49.7
