DataTime           	dB(A)	16	20	25	31.5	40	50	63	80	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000	10000	12500	16000	20000
2021/11/28 15:18:18	96.6	6.2	3.7	8.6	11.7	16.2	26.4	26.8	31.2	35.4	35.6	39.2	51.5	59.6	70.2	74.3	74.9	74.3	75.6	80.3	85.3	87.0	88.5	87.0	88.7	86.2	85.5	79.8	82.9	79.2	69.2	74.0	59.2
2021/11/28 15:18:19	97.1	-0.5	3.1	6.5	7.9	14.3	22.9	25.6	27.1	27.5	27.8	38.6	50.9	61.1	71.0	73.7	75.7	74.6	75.6	81.2	84.8	89.0	91.5	87.8	88.2	86.1	86.0	80.1	83.7	79.6	70.4	74.7	59.7
2021/11/28 15:18:20	95.9	-1.3	2.2	7.7	7.6	10.9	23.1	27.8	28.2	26.7	29.2	40.0	55.0	62.7	71.7	73.8	76.1	75.2	75.2	80.8	85.9	88.6	93.4	87.9	89.2	86.3	85.7	79.2	83.3	79.2	70.1	74.9	59.7
2021/11/28 15:18:21	95.6	-5.7	2.9	13.6	13.4	14.5	25.4	31.7	30.8	27.7	31.8	37.6	55.8	63.5	72.4	76.3	76.5	76.0	75.5	79.6	84.2	87.8	87.7	87.4	88.3	86.1	86.2	80.2	83.3	79.0	69.5	74.6	59.4
2021/11/28 15:18:22	94.4	-4.5	1.9	10.3	10.9	20.0	25.1	28.6	30.5	29.3	31.7	39.4	56.0	63.1	73.4	75.6	74.6	75.4	75.8	79.4	82.9	86.3	87.2	86.5	87.2	85.3	84.9	79.1	82.4	78.4	69.4	74.5	59.4
2021/11/28 15:18:23	95.7	-6.9	-1.9	7.4	8.9	18.1	28.5	28.1	27.9	28.5	28.9	37.7	56.3	64.8	72.9	75.6	75.2	75.2	75.8	79.6	82.7	86.4	87.1	86.5	88.0	85.6	85.0	78.6	82.6	78.4	69.3	74.2	59.3
2021/11/28 15:18:24	95.8	-5.3	4.1	10.9	9.4	12.3	24.6	27.7	27.9	26.5	30.5	39.3	53.6	64.2	72.7	75.2	76.1	75.4	74.9	79.2	83.0	86.8	88.0	86.5	87.9	85.5	85.3	79.2	82.8	78.3	69.5	74.3	59.4
2021/11/28 15:18:25	96.4	-9.2	-4.4	3.1	2.9	11.9	23.8	23.3	22.9	27.1	26.9	39.6	54.1	62.5	71.7	73.7	75.2	75.1	75.0	79.3	83.1	87.8	88.7	86.8	87.8	85.4	84.9	79.3	83.1	78.7	69.5	74.3	59.1
2021/11/28 15:18:26	95.2	-8.2	-1.5	6.1	5.6	10.1	23.4	22.6	24.8	25.6	28.0	41.1	55.4	62.3	70.9	73.5	76.1	74.2	75.0	79.2	83.0	87.2	88.0	86.6	87.4	85.0	84.4	79.0	82.8	78.8	69.3	74.2	59.3
2021/11/28 15:18:27	95.4	-10.4	-4.6	2.7	3.1	11.5	23.1	26.0	29.3	26.9	27.8	41.9	53.4	62.7	71.6	73.7	74.4	74.8	75.0	79.6	82.8	85.9	87.5	86.5	88.3	84.9	84.4	79.2	82.2	78.8	69.7	74.2	59.3
2021/11/28 15:18:28	95.2	-11.5	-1.2	7.1	3.6	11.5	23.6	19.5	18.0	26.5	25.7	38.5	53.9	62.4	73.4	75.3	74.8	74.3	75.0	79.5	82.9	86.3	87.5	86.9	89.1	85.4	84.4	78.3	82.3	78.7	69.6	74.4	59.2
2021/11/28 15:18:29	96.3	-5.2	-0.3	8.4	6.0	11.5	23.5	14.5	19.2	26.0	27.2	39.7	54.1	63.4	71.6	73.6	75.0	74.1	75.6	80.0	84.5	88.8	91.9	87.1	88.1	86.2	84.8	78.6	83.1	79.0	69.8	74.5	59.4
2021/11/28 15:18:30	95.3	-9.3	-2.4	4.3	5.1	8.9	22.5	17.7	23.4	26.2	26.6	38.9	53.3	62.1	70.5	74.3	72.3	73.6	75.8	79.7	84.0	86.8	88.5	87.2	87.9	85.3	84.9	78.5	82.8	79.0	69.9	74.4	59.4
2021/11/28 15:18:31	95.0	-9.4	-3.4	5.8	4.5	7.1	22.7	19.6	21.3	25.4	26.6	42.0	53.1	59.7	70.6	73.8	75.2	74.7	75.5	79.3	85.1	87.4	87.9	86.8	87.4	85.2	84.7	78.7	82.8	78.4	69.3	74.4	59.4
2021/11/28 15:18:32	95.3	-8.0	-4.5	3.1	3.0	9.8	21.9	20.0	21.0	25.4	28.2	39.2	52.8	61.3	72.8	73.0	75.7	74.2	75.5	80.0	83.1	86.4	87.2	86.7	87.6	85.0	84.7	79.1	82.9	78.8	69.6	74.5	59.6
2021/11/28 15:18:33	94.7	-10.3	-4.7	1.6	3.6	8.9	22.5	16.7	17.5	25.8	26.7	37.3	54.5	61.7	73.6	73.8	75.7	75.7	75.6	79.8	83.4	85.2	86.5	86.5	87.5	84.9	84.4	78.7	82.3	78.6	69.4	74.4	59.2
2021/11/28 15:18:34	95.2	-9.8	-3.6	3.5	4.8	9.1	21.9	14.3	19.6	26.4	27.6	38.3	52.9	63.3	71.6	74.1	74.3	74.9	75.4	80.1	82.5	85.3	86.7	86.8	87.5	84.8	84.9	78.7	82.2	78.4	69.3	74.3	59.0
2021/11/28 15:18:35	95.0	-11.7	-2.3	6.6	7.1	7.6	22.3	15.3	17.9	30.3	25.9	38.2	53.2	62.3	71.9	72.6	76.3	73.9	74.3	78.8	81.7	85.9	87.5	86.6	87.5	85.0	84.8	78.8	82.2	78.4	69.6	74.3	58.9
2021/11/28 15:18:36	95.6	-11.9	-5.4	4.3	4.3	8.3	22.5	18.7	20.1	25.1	24.0	41.6	52.7	61.8	72.0	73.4	75.9	74.8	75.7	79.4	81.8	85.8	86.8	86.6	87.8	84.6	84.2	79.0	82.2	78.2	69.4	74.1	59.2
2021/11/28 15:18:37	94.5	-9.7	-8.2	1.9	2.2	11.3	24.7	27.7	26.5	26.2	26.9	40.1	53.4	61.4	70.1	73.4	74.7	74.3	74.5	78.0	81.6	85.7	86.7	86.9	87.4	84.3	84.4	78.9	82.4	78.2	69.7	74.4	59.2
2021/11/28 15:18:38	94.6	-11.1	-4.3	2.2	2.0	10.9	23.3	15.3	23.0	25.7	25.4	39.6	51.5	60.7	70.1	73.3	74.7	73.7	74.5	78.5	82.7	85.3	86.5	86.4	87.3	84.8	83.9	78.1	82.0	78.0	69.4	74.3	59.2
2021/11/28 15:18:39	95.8	-9.5	-5.5	1.2	2.8	8.9	24.1	28.7	32.0	31.9	32.5	37.5	52.5	60.9	69.2	74.0	75.8	76.7	74.8	79.9	84.8	88.3	91.1	86.9	86.8	85.3	84.8	79.0	82.5	78.4	69.0	74.1	59.5
2021/11/28 15:18:40	96.8	-8.1	-1.4	2.9	-0.1	9.3	23.8	18.6	24.6	26.6	29.0	38.8	52.7	61.6	70.2	74.5	74.3	74.6	75.0	80.1	85.0	88.5	92.6	87.5	88.0	86.2	85.6	79.1	82.9	79.0	70.0	74.6	59.4
2021/11/28 15:18:41	96.1	-10.1	-3.1	2.1	0.6	10.5	24.3	26.2	38.0	26.7	32.4	39.1	49.8	58.3	69.3	73.6	74.7	75.3	75.6	80.5	85.1	88.7	88.4	87.6	88.4	86.2	86.3	80.1	83.6	79.3	70.0	74.5	59.4
2021/11/28 15:18:42	95.1	-9.6	-1.5	4.4	0.9	10.2	24.0	16.0	25.6	27.9	26.9	38.2	51.1	59.6	70.2	74.4	74.3	74.9	76.4	80.2	84.4	87.2	88.0	87.1	88.8	86.1	85.9	79.6	83.1	79.4	70.1	74.5	59.4
2021/11/28 15:18:43	96.7	-9.1	1.2	8.2	3.3	7.7	23.5	29.3	33.3	32.8	31.3	38.9	50.6	61.2	71.0	73.7	76.0	74.9	75.8	80.2	83.4	87.5	88.8	87.8	88.6	85.9	85.2	79.7	83.7	79.8	70.6	74.8	59.7
2021/11/28 15:18:44	96.7	-0.9	2.9	8.1	7.9	11.0	23.3	26.6	31.5	28.0	34.0	37.5	51.1	60.7	69.8	74.5	74.7	75.6	76.0	79.5	83.8	88.0	88.5	88.2	88.5	86.4	85.8	79.4	83.6	79.5	70.1	74.9	59.3
2021/11/28 15:18:45	96.7	-5.1	1.6	8.8	8.1	9.1	22.7	24.4	31.8	28.5	29.8	38.2	50.1	58.5	69.6	73.6	74.3	74.7	75.5	80.5	84.2	86.8	88.9	88.1	88.3	86.1	85.2	79.7	82.9	79.0	69.7	74.5	59.4
2021/11/28 15:18:46	95.1	-3.4	-0.6	7.0	7.4	11.3	23.7	33.1	36.0	32.6	36.8	41.6	51.8	59.5	70.4	74.6	74.3	75.0	75.7	79.8	83.6	86.8	88.4	87.4	88.6	85.9	85.5	79.7	83.1	79.1	69.6	74.5	59.4
2021/11/28 15:18:47	96.8	-5.5	-4.0	5.3	4.6	12.2	22.7	27.6	25.9	27.0	28.1	38.7	51.0	61.1	71.1	74.0	75.9	74.3	75.1	80.4	84.1	87.2	89.0	87.9	88.7	86.0	84.9	79.6	83.4	79.5	70.3	74.7	59.5
2021/11/28 15:18:48	97.8	7.2	11.4	12.9	7.1	11.4	22.9	26.4	32.4	27.5	32.4	38.6	51.3	60.6	70.0	74.4	75.0	75.8	76.2	79.4	84.6	87.4	88.4	87.9	89.8	86.2	85.5	79.7	83.5	79.4	70.3	74.9	59.8
2021/11/28 15:18:49	96.5	3.9	4.6	8.0	7.9	10.8	23.2	18.5	21.6	26.0	27.2	37.4	50.1	58.3	69.5	73.5	74.7	74.8	75.3	81.0	84.9	88.5	92.3	87.9	88.2	86.5	85.3	79.6	83.0	79.0	69.5	74.9	59.4
2021/11/28 15:18:50	96.7	-7.0	-1.0	4.3	2.7	10.2	24.0	18.0	20.4	24.0	27.7	37.3	51.4	59.7	70.3	74.6	75.4	74.9	76.0	80.0	85.3	87.8	89.1	87.8	89.2	86.8	85.7	79.6	83.2	79.5	70.0	74.7	59.7
2021/11/28 15:18:51	96.8	-6.3	-1.3	2.9	2.5	10.9	23.8	16.3	20.8	24.8	25.2	39.1	50.9	61.2	71.2	74.2	76.6	74.9	75.4	80.3	86.1	88.6	89.2	88.2	88.6	86.0	85.5	79.4	83.9	79.6	70.6	75.0	59.8
2021/11/28 15:18:52	96.6	-8.4	-2.5	4.8	4.3	9.6	23.7	19.1	23.8	24.6	26.1	37.5	50.9	61.0	69.7	74.3	75.3	75.4	75.6	79.8	84.0	88.0	88.7	87.7	88.4	86.3	85.6	79.6	83.4	79.3	70.1	74.6	59.8
2021/11/28 15:18:53	96.2	-10.2	-3.9	0.6	0.0	10.5	22.8	23.9	29.2	23.1	26.6	38.1	50.2	58.0	69.4	73.6	74.2	74.7	75.3	80.4	84.0	87.9	89.5	87.6	87.9	85.9	85.3	79.0	83.1	79.1	69.9	74.4	59.5
2021/11/28 15:18:54	95.1	-13.7	-8.5	-0.8	-0.8	8.9	23.0	17.6	19.8	23.6	24.8	37.5	51.1	59.5	70.4	74.5	74.7	75.2	76.0	80.6	84.0	86.9	88.3	87.6	88.5	86.0	85.6	79.6	82.9	79.2	69.6	74.3	59.6
2021/11/28 15:18:55	97.5	-8.8	-3.7	1.0	-0.3	7.0	21.0	12.7	20.9	24.9	24.2	38.5	50.8	61.0	71.0	73.7	75.6	74.7	75.5	80.1	83.8	87.7	88.8	88.2	88.5	86.4	85.8	79.9	83.3	79.7	70.4	74.7	59.4
2021/11/28 15:18:56	95.7	-0.4	2.5	16.0	18.0	9.2	20.2	23.4	26.7	29.2	29.1	40.3	54.6	62.7	71.5	73.3	75.9	75.6	76.2	81.0	83.8	87.1	88.4	87.8	88.7	85.8	84.9	79.5	83.2	78.9	70.0	74.7	59.5
2021/11/28 15:18:57	95.5	-9.0	-1.4	6.7	5.5	8.1	21.2	17.7	23.1	23.7	28.4	37.9	55.3	63.1	72.4	76.0	75.9	76.1	74.9	79.5	82.9	85.7	87.4	87.3	87.9	85.7	85.1	79.4	82.9	78.7	69.7	74.5	59.6
2021/11/28 15:18:58	95.0	-5.9	-2.7	3.4	6.1	11.4	25.6	26.6	30.1	27.2	33.0	37.8	55.5	63.1	73.4	75.7	74.7	75.3	76.0	79.3	83.9	86.5	87.4	86.8	87.8	84.9	84.6	79.3	83.1	78.6	69.9	74.6	59.7
2021/11/28 15:18:59	96.1	-9.2	-5.1	1.6	0.7	9.2	22.3	20.5	24.2	27.1	26.3	37.6	56.3	64.7	72.9	75.7	75.8	74.9	75.3	80.6	85.2	87.8	90.6	87.4	87.8	85.9	85.5	79.1	82.5	78.7	69.7	74.4	59.5
2021/11/28 15:19:00	96.5	-10.8	-2.7	5.7	5.8	9.8	23.5	20.5	24.8	27.7	28.5	40.2	53.4	64.2	72.7	75.5	76.6	75.0	75.5	80.5	85.7	88.6	92.6	87.0	87.8	85.8	85.4	79.3	82.9	78.4	69.3	74.6	59.8
